Rating,Note ID,Investment Amount,Term,Purchase Date,Payment Due Date,Payments Received,Principal Outstanding,Yield,Status,Sub Status
"AA",1864566-255,$25.000000,3 Years,2022-07-29,2023-03-27,$7.627741,$20.510042,5.3000000%,others,debtsold
"A",1861648-379,$25.000000,5 Years,2022-07-29,2024-01-27,$11.956782,$19.063515,11.8300000%,others,debtsold
"AA",1861561-40,$25.000000,3 Years,2022-07-29,2025-01-27,$24.084833,$2.840167,5.3000000%,current,
"AA",1857485-260,$25.000000,3 Years,2022-07-29,2024-06-27,$26.727305,$0.000000,5.3000000%,paid,
"A",1863210-208,$25.000000,5 Years,2022-07-28,2025-01-26,$14.722250,$14.387100,8.4500000%,current,
"A",1859800-627,$50.000000,5 Years,2022-07-28,2025-01-26,$29.797797,$28.927203,8.9500000%,current,
"AA",1855082-360,$50.000000,3 Years,2022-07-28,2025-01-26,$43.961757,$10.564730,5.9300000%,current,
"B",1858786-124,$25.000000,5 Years,2022-07-27,2025-02-25,$15.309547,$14.639238,10.1000000%,current,
"B",1852709-553,$25.000000,5 Years,2022-07-26,2023-02-21,$6.359910,$23.362130,11.5000000%,others,debtsold
"A",1853527-193,$25.000000,3 Years,2022-07-21,2025-01-19,$22.866528,$5.584417,9.1200000%,late,late_1_to_14
"A",1852858-170,$25.000000,3 Years,2022-07-21,2024-01-19,$27.673218,$0.000000,9.1200000%,paid,
"B",1847348-289,$25.000000,3 Years,2022-07-21,2023-03-19,$8.018017,$20.821733,10.8500000%,others,debtsold
"AA",1848745-358,$25.000000,3 Years,2022-07-18,2024-10-14,$14.837056,$11.433886,5.3000000%,late,in_settlement
"A",1844285-214,$25.000000,5 Years,2022-07-18,2023-01-14,$26.146725,$0.000000,9.4000000%,paid,
"A",1844267-26,$25.000000,3 Years,2022-07-18,2023-06-14,$26.604965,$0.000000,8.6100000%,paid,
"A",1848081-331,$25.000000,3 Years,2022-07-14,2023-09-12,$26.841444,$0.000000,7.9200000%,paid,
"B",1847508-357,$25.000000,5 Years,2022-07-13,2024-10-24,$11.597922,$16.055234,8.0000000%,late,in_settlement
"AA",1843030-395,$25.000000,3 Years,2022-07-13,2023-09-11,$26.225242,$0.000000,5.3000000%,paid,
"A",1838762-110,$25.000000,3 Years,2022-07-13,2025-02-04,$22.734455,$5.564182,8.2000000%,current,
"A",1846239-15,$25.000000,3 Years,2022-07-12,2025-02-10,$23.908375,$4.099500,7.9500000%,current,
"B",1842361-129,$25.000000,3 Years,2022-07-12,2025-02-08,$24.944959,$4.267958,11.0000000%,current,
"A",1841650-335,$25.000000,5 Years,2022-07-12,2025-02-08,$15.426321,$13.905687,8.7500000%,current,
"AA",1841578-54,$25.000000,3 Years,2022-07-12,2023-04-08,$25.673214,$0.000000,5.3000000%,paid,
"A",1840837-254,$25.000000,3 Years,2022-07-11,2025-01-15,$22.804411,$5.604593,8.6100000%,late,late_1_to_14
"AA",1840102-297,$25.000000,3 Years,2022-07-11,2025-02-07,$22.533173,$4.507654,5.3000000%,current,
"A",1842321-126,$25.000000,3 Years,2022-07-08,2025-02-06,$23.619828,$4.440793,7.9500000%,current,
"AA",1836061-238,$50.000000,3 Years,2022-07-07,2025-02-05,$45.066900,$9.014800,5.3000000%,current,
"A",1831754-142,$25.000000,3 Years,2022-07-07,2025-02-05,$27.130825,$1.494875,9.2100000%,current,
"A",1839051-145,$25.000000,3 Years,2022-07-06,2023-02-01,$25.841889,$0.000000,7.2800000%,paid,
"AA",1835557-108,$25.000000,3 Years,2022-07-06,2025-02-01,$22.533682,$4.507227,5.3000000%,current,
"A",1835314-59,$25.000000,3 Years,2022-07-06,2025-02-02,$23.529083,$4.675750,8.2000000%,current,
"A",1836699-157,$25.000000,5 Years,2022-07-05,2023-01-30,$6.004175,$23.091825,10.3800000%,others,debtsold
"A",1833973-431,$25.000000,5 Years,2022-07-05,2023-10-31,$27.370763,$0.000000,7.9500000%,paid,
"AA",1833193-412,$25.000000,5 Years,2022-07-05,2023-05-31,$26.424986,$0.000000,7.2500000%,paid,
"A",1827587-398,$25.000000,5 Years,2022-07-01,2025-01-29,$15.271578,$13.987443,8.5500000%,current,
"A",1826999-47,$25.000000,3 Years,2022-06-30,2023-01-28,$26.104083,$0.000000,8.8500000%,paid,
"A",1824857-314,$25.000000,3 Years,2022-06-29,2025-01-27,$23.135417,$4.601050,7.0600000%,current,
"AA",1828680-70,$25.000000,5 Years,2022-06-27,2024-11-30,$14.014500,$14.736671,7.8800000%,late,late_31_to_60
"AA",1826479-289,$25.000000,3 Years,2022-06-27,2023-11-23,$26.476678,$0.000000,5.3000000%,paid,
"B",1826356-268,$25.000000,3 Years,2022-06-27,2025-02-23,$24.659280,$4.842980,11.4000000%,current,
"AA",1826278-105,$50.000000,3 Years,2022-06-27,2023-05-23,$52.044909,$0.000000,5.3000000%,paid,
"A",1822013-164,$25.000000,3 Years,2022-06-27,2025-01-23,$28.239475,$0.000000,8.2600000%,paid,
"A",1821290-309,$25.000000,3 Years,2022-06-27,2023-04-23,$9.129350,$19.386917,7.9500000%,others,debtsold
"A",1824976-167,$25.000000,3 Years,2022-06-24,2024-02-22,$27.616575,$0.000000,9.4500000%,paid,
"A",1821418-539,$25.000000,3 Years,2022-06-23,2022-09-21,$4.446570,$23.783370,8.1100000%,others,debtsold
"AA",1813682-421,$25.000000,3 Years,2022-06-20,2025-02-16,$23.294000,$3.764650,5.3000000%,current,
"AA",1816687-100,$25.000000,5 Years,2022-06-17,2025-02-15,$14.871385,$13.256923,6.2000000%,current,
"AA",1816657-298,$50.000000,5 Years,2022-06-17,2023-09-15,$19.137679,$40.594679,9.6900000%,others,debtsold
"A",1812881-493,$50.000000,3 Years,2022-06-17,2025-02-15,$49.823480,$8.058420,9.9100000%,current,
"AA",1811510-75,$25.000000,3 Years,2022-06-16,2025-02-14,$24.377250,$3.910687,8.3500000%,current,
"AA",1810265-386,$25.000000,5 Years,2022-06-16,2023-11-14,$27.200316,$0.000000,7.2000000%,paid,
"AA",1814886-220,$25.000000,3 Years,2022-06-14,2025-02-10,$23.294050,$3.764650,5.3000000%,current,
"AA",1811839-383,$25.000000,5 Years,2022-06-14,2022-08-10,$25.218763,$0.000000,7.1300000%,paid,
"B",1814235-102,$25.000000,3 Years,2022-06-13,2022-07-09,$25.058100,$0.000000,10.6000000%,paid,
"B",1813425-96,$25.000000,3 Years,2022-06-13,2023-11-23,$13.012900,$14.987300,11.0000000%,chargeoff,
"B",1803563-22,$25.000000,3 Years,2022-06-13,2023-11-15,$14.868900,$15.066250,11.5000000%,others,debtsold
"A",1802087-406,$50.000000,5 Years,2022-06-10,2025-02-08,$53.854550,$4.067450,7.9500000%,current,
"A",1811583-115,$25.000000,5 Years,2022-06-09,2025-02-07,$16.088458,$13.698750,9.3500000%,current,
"AA",1809789-108,$50.000000,3 Years,2022-06-08,2024-01-06,$51.966636,$0.000000,5.3000000%,paid,
"AA",1806240-504,$25.000000,5 Years,2022-06-06,2025-02-02,$15.105249,$13.291338,6.7200000%,current,
"A",1803760-411,$50.000000,3 Years,2022-06-06,2024-05-02,$55.765770,$0.000000,8.9500000%,paid,
"AA",1802275-210,$25.000000,3 Years,2022-06-03,2025-02-01,$23.773750,$3.829056,6.6600000%,current,
"AA",1794170-108,$25.000000,5 Years,2022-06-03,2023-02-01,$26.049454,$0.000000,7.4000000%,paid,
"A",1799092-320,$25.000000,5 Years,2022-06-02,2023-11-30,$27.534367,$0.000000,7.9500000%,paid,
"AA",1792130-272,$25.000000,3 Years,2022-06-02,2023-10-31,$26.735635,$0.000000,6.6600000%,paid,
"A",1800339-50,$50.000000,3 Years,2022-05-31,2022-06-26,$50.000000,$0.000000,8.2500000%,cancelled,
"A",1798866-165,$25.000000,3 Years,2022-05-27,2024-01-25,$28.280450,$0.000000,10.5100000%,paid,
"AA",1795810-165,$25.000000,5 Years,2022-05-27,2025-02-25,$15.097619,$13.290060,6.7000000%,current,
"AA",1787705-53,$25.000000,3 Years,2022-05-27,2024-03-25,$27.046500,$0.000000,6.5100000%,paid,
"AA",1784456-46,$25.000000,3 Years,2022-05-25,2025-02-23,$24.733200,$2.125200,5.3000000%,current,
"AA",1783952-100,$25.000000,3 Years,2022-05-25,2025-02-23,$23.293700,$3.766950,5.3000000%,current,
"A",1793418-72,$25.000000,3 Years,2022-05-24,2025-02-20,$25.024584,$3.129583,7.9500000%,current,
"AA",1790356-395,$25.000000,3 Years,2022-05-24,2023-06-15,$26.159100,$0.000000,5.3000000%,paid,
"AA",1791534-128,$25.000000,3 Years,2022-05-20,2025-02-18,$24.493800,$3.072250,6.5100000%,current,
"AA",1781009-274,$25.000000,3 Years,2022-05-20,2024-08-18,$27.136833,$0.000000,5.3000000%,paid,
"A",1786987-244,$25.000000,3 Years,2022-05-19,2025-02-17,$25.247273,$3.154182,8.5500000%,current,
"B",1784641-139,$25.000000,5 Years,2022-05-18,2024-03-16,$9.483958,$21.404708,12.2000000%,others,debtsold
"AA",1777529-65,$25.000000,3 Years,2022-05-18,2023-06-16,$26.193334,$0.000000,5.3000000%,paid,
"B",1786992-92,$25.000000,5 Years,2022-05-17,2023-08-13,$27.933000,$0.000000,11.0000000%,paid,
"A",1776254-226,$25.000000,3 Years,2022-05-17,2025-02-13,$25.531175,$3.185250,9.3100000%,current,
"AA",1781983-396,$50.000000,5 Years,2022-05-16,2023-08-18,$17.699275,$39.987375,6.6800000%,others,debtsold
"AA",1774031-72,$25.000000,3 Years,2022-05-13,2025-02-11,$24.054450,$3.023150,5.3000000%,current,
"AA",1779841-311,$25.000000,3 Years,2022-05-12,2022-10-10,$25.494700,$0.000000,5.3000000%,paid,
"B",1779175-441,$25.000000,5 Years,2022-05-12,2022-09-10,$25.633257,$0.000000,11.0000000%,paid,
"B",1780875-56,$25.000000,5 Years,2022-05-11,2025-02-09,$17.834700,$13.759075,12.4000000%,current,
"A",1778430-309,$25.000000,3 Years,2022-05-09,2023-12-05,$27.060112,$0.000000,7.0600000%,paid,
"A",1774672-200,$25.000000,3 Years,2022-05-09,2024-08-05,$28.434850,$0.000000,9.3100000%,paid,
"AA",1777467-67,$25.000000,3 Years,2022-05-06,2024-11-29,$27.127878,$0.000000,5.3000000%,paid,
"AA",1771105-255,$50.000000,5 Years,2022-05-06,2025-02-04,$31.133727,$25.728864,6.6500000%,current,
"B",1763015-167,$25.000000,5 Years,2022-05-05,2023-03-15,$26.763530,$0.000000,9.5000000%,paid,
"AA",1761647-254,$25.000000,5 Years,2022-05-05,2023-02-03,$26.303446,$0.000000,7.8800000%,paid,
"A",1767076-89,$25.000000,3 Years,2022-05-03,2025-01-29,$25.605813,$3.303187,9.7600000%,current,
"AA",1760360-118,$25.000000,3 Years,2022-05-03,2025-01-29,$24.054950,$3.020200,5.3000000%,current,
"A",1766038-105,$25.000000,3 Years,2022-05-02,2025-01-28,$24.917625,$3.114000,7.6600000%,current,
"A",1759325-88,$50.000000,3 Years,2022-05-02,2024-12-04,$43.021071,$12.458929,8.1100000%,late,in_settlement
"A",1759271-534,$25.000000,5 Years,2022-05-02,2023-06-28,$27.319267,$0.000000,9.0300000%,paid,
"AA",1758119-594,$25.000000,3 Years,2022-04-29,2024-07-27,$27.197520,$0.000000,5.9300000%,paid,
"AA",1762861-149,$25.000000,5 Years,2022-04-27,2022-05-25,$25.000000,$0.000000,7.5800000%,cancelled,
"AA",1755911-230,$25.000000,3 Years,2022-04-27,2023-04-25,$26.516400,$0.000000,7.5600000%,paid,
"AA",1764525-53,$25.000000,3 Years,2022-04-25,2023-06-21,$26.197700,$0.000000,5.3000000%,paid,
"A",1764447-281,$25.000000,5 Years,2022-04-25,2025-02-21,$16.826138,$12.742414,8.5800000%,current,
"AA",1754276-297,$25.000000,5 Years,2022-04-25,2024-06-21,$28.050813,$0.000000,6.9800000%,paid,
"A",1754243-138,$25.000000,3 Years,2022-04-25,2025-02-21,$25.762850,$2.350850,7.8100000%,current,
"AA",1754240-158,$25.000000,3 Years,2022-04-25,2025-02-18,$24.100448,$3.014968,5.3000000%,current,
"A",1759963-346,$50.000000,3 Years,2022-04-22,2025-02-20,$52.796469,$4.752500,9.4500000%,current,
"B",1753280-167,$25.000000,5 Years,2022-04-22,2025-02-20,$17.686883,$12.871217,10.5500000%,current,
"B",1753217-234,$25.000000,5 Years,2022-04-22,2024-11-20,$15.728875,$14.347400,10.1000000%,late,late_61_to_90
"AA",1752752-658,$25.000000,5 Years,2022-04-22,2025-02-20,$16.606650,$12.656850,8.0300000%,current,
"B",1762491-328,$50.000000,3 Years,2022-04-21,2025-02-19,$55.306180,$5.010540,12.6600000%,current,
"A",1760793-162,$25.000000,5 Years,2022-04-20,2025-02-18,$17.339973,$12.938833,9.8500000%,current,
"AA",1751120-140,$25.000000,3 Years,2022-04-20,2022-12-18,$25.776750,$0.000000,5.3000000%,paid,
"AA",1750856-198,$25.000000,3 Years,2022-04-20,2025-01-18,$27.971850,$0.000000,7.5000000%,paid,
"A",1760418-196,$25.000000,5 Years,2022-04-19,2022-07-15,$25.658841,$0.000000,11.5800000%,paid,
"A",1757137-54,$50.000000,3 Years,2022-04-19,2025-02-15,$52.169667,$4.753500,8.6500000%,current,
"AA",1748558-53,$25.000000,3 Years,2022-04-15,2023-03-13,$25.995500,$0.000000,5.3000000%,paid,
"B",1748057-52,$25.000000,3 Years,2022-04-15,2023-09-13,$15.049823,$13.837088,9.5000000%,others,debtsold
"B",1757334-164,$25.000000,5 Years,2022-04-14,2024-04-12,$13.507900,$17.141983,9.5000000%,others,debtsold
"A",1754224-89,$25.000000,5 Years,2022-04-14,2023-10-12,$26.845750,$0.000000,8.5800000%,paid,
"AA",1756299-484,$25.000000,5 Years,2022-04-13,2024-11-11,$28.062370,$0.000000,6.1100000%,paid,
"A",1752946-655,$25.000000,3 Years,2022-04-13,2022-12-11,$26.048825,$0.000000,8.1100000%,paid,
"B",1750951-92,$25.000000,5 Years,2022-04-11,2025-02-07,$18.646313,$13.047521,12.4800000%,current,
"B",1753323-411,$25.000000,5 Years,2022-04-08,2024-05-06,$29.981500,$0.000000,11.6000000%,paid,
"B",1743368-107,$25.000000,3 Years,2022-04-08,2025-02-06,$27.467039,$2.489500,12.1900000%,current,
"A",1743341-210,$25.000000,5 Years,2022-04-08,2023-02-06,$26.721475,$0.000000,9.4500000%,paid,
"B",1750866-227,$25.000000,3 Years,2022-04-06,2024-07-04,$29.271000,$0.000000,11.3000000%,paid,
"B",1747192-133,$50.000000,3 Years,2022-04-05,2024-02-08,$57.812000,$0.000000,11.4000000%,paid,
"B",1739681-41,$25.000000,5 Years,2022-04-04,2024-12-31,$29.681188,$0.000000,9.5000000%,paid,
"AA",1739669-75,$25.000000,3 Years,2022-04-04,2022-06-30,$25.270250,$0.000000,5.3000000%,paid,
"B",1748445-245,$25.000000,5 Years,2022-04-01,2024-11-30,$14.369354,$15.956896,10.9000000%,late,payment_drop_loan_term_extended
"A",1738787-258,$25.000000,5 Years,2022-04-01,2025-01-29,$16.598133,$13.431033,9.3500000%,current,
"B",1737842-70,$25.000000,5 Years,2022-03-31,2024-01-31,$10.997160,$19.743806,10.2000000%,others,debtsold
"B",1745925-264,$25.000000,5 Years,2022-03-30,2024-11-28,$30.086841,$0.000000,9.8000000%,paid,
"AA",1736435-143,$25.000000,3 Years,2022-03-30,2024-06-28,$26.766346,$0.000000,5.3000000%,paid,
"A",1745595-539,$25.000000,5 Years,2022-03-29,2025-01-29,$17.738717,$13.133304,10.8300000%,current,
"A",1744719-487,$25.000000,3 Years,2022-03-28,2023-08-24,$27.931670,$0.000000,10.9000000%,paid,
"A",1744314-231,$25.000000,5 Years,2022-03-28,2024-09-24,$30.759540,$0.000000,11.4300000%,paid,
"AA",1734866-435,$25.000000,3 Years,2022-03-28,2024-03-24,$14.476638,$14.919325,7.5600000%,others,debtsold
"B",1744221-15,$25.000000,3 Years,2022-03-25,2023-07-03,$13.505233,$16.456250,11.3000000%,others,debtsold
"A",1734014-157,$25.000000,5 Years,2022-03-25,2025-02-23,$16.574550,$12.646900,7.9600000%,current,
"AA",1733636-447,$25.000000,3 Years,2022-03-25,2024-10-01,$26.963875,$0.000000,5.3000000%,paid,
"A",1740064-334,$50.000000,3 Years,2022-03-24,2023-06-22,$25.959519,$32.424156,9.6400000%,others,debtsold
"AA",1739953-39,$50.000000,3 Years,2022-03-24,2022-09-22,$51.100000,$0.000000,5.3000000%,paid,
"B",1738927-424,$25.000000,5 Years,2022-03-24,2025-01-31,$16.912588,$12.835987,8.8100000%,current,
"AA",1739451-315,$25.000000,3 Years,2022-03-18,2025-02-16,$26.431700,$1.572217,7.5000000%,current,
"AA",1733095-237,$25.000000,3 Years,2022-03-18,2024-08-16,$26.993200,$0.000000,5.3000000%,paid,
"AA",1725659-138,$50.000000,3 Years,2022-03-17,2023-12-15,$53.704357,$0.000000,5.9300000%,paid,
"AA",1737210-72,$25.000000,3 Years,2022-03-16,2023-06-14,$26.325611,$0.000000,5.3000000%,paid,
"B",1737132-105,$25.000000,3 Years,2022-03-16,2023-09-14,$28.226500,$0.000000,11.0000000%,paid,
"B",1731172-187,$25.000000,3 Years,2022-03-16,2022-09-14,$7.011433,$22.183967,14.3900000%,others,debtsold
"A",1724540-299,$25.000000,3 Years,2022-03-16,2022-07-14,$25.575907,$0.000000,8.6500000%,paid,
"A",1736019-375,$25.000000,3 Years,2022-03-15,2025-02-11,$26.875867,$1.402746,8.2500000%,current,
"A",1723634-520,$25.000000,3 Years,2022-03-15,2023-09-20,$15.280459,$14.271300,10.2100000%,others,debtsold
"B",1729723-65,$25.000000,5 Years,2022-03-14,2022-04-10,$25.043558,$0.000000,10.6000000%,paid,
"AA",1729714-210,$25.000000,3 Years,2022-03-14,2024-09-10,$21.724001,$5.295433,5.3000000%,chargeoff,
"A",1729546-335,$25.000000,5 Years,2022-03-14,2025-02-10,$17.494617,$12.379750,8.9500000%,current,
"A",1722980-244,$25.000000,3 Years,2022-03-14,2025-02-10,$26.294769,$1.564385,7.1500000%,current,
"AA",1722455-231,$25.000000,5 Years,2022-03-14,2025-02-06,$29.114060,$0.000000,7.4300000%,paid,
"A",1728805-285,$25.000000,3 Years,2022-03-11,2023-09-09,$27.329517,$0.000000,8.1500000%,paid,
"B",1728763-160,$25.000000,3 Years,2022-03-11,2025-02-09,$27.583521,$1.637761,10.4000000%,current,
"A",1722245-187,$25.000000,3 Years,2022-03-11,2025-02-09,$26.726600,$1.589125,8.2500000%,current,
"B",1720511-102,$25.000000,3 Years,2022-03-10,2024-11-08,$29.269850,$0.000000,10.7100000%,paid,
"B",1732896-54,$25.000000,3 Years,2022-03-09,2023-12-07,$18.143451,$12.344812,12.1900000%,others,debtsold
"AA",1732758-285,$25.000000,3 Years,2022-03-09,2024-11-07,$27.921816,$0.000000,7.4000000%,paid,
"AA",1720004-191,$50.000000,3 Years,2022-03-09,2023-04-07,$52.307416,$0.000000,5.3000000%,paid,
"AA",1719389-338,$25.000000,3 Years,2022-03-08,2025-02-04,$25.577312,$1.568625,5.3000000%,current,
"AA",1719338-198,$50.000000,3 Years,2022-03-08,2025-02-04,$51.155800,$3.046450,5.3000000%,current,
"A",1731192-508,$25.000000,3 Years,2022-03-07,2022-12-03,$26.442340,$0.000000,8.7500000%,paid,
"B",1730802-69,$25.000000,3 Years,2022-03-07,2025-02-03,$27.987143,$1.661143,11.4000000%,current,
"AA",1718570-218,$25.000000,3 Years,2022-03-07,2025-01-03,$27.789500,$0.000000,7.6000000%,paid,
"A",1718096-497,$25.000000,3 Years,2022-03-07,2025-02-17,$27.130593,$1.484741,8.8500000%,current,
"A",1730496-387,$50.000000,3 Years,2022-03-04,2022-09-02,$51.687522,$0.000000,8.7500000%,paid,
"AA",1730478-391,$50.000000,3 Years,2022-03-04,2022-04-02,$50.116172,$0.000000,5.3000000%,paid,
"AA",1724362-245,$25.000000,5 Years,2022-03-04,2025-02-02,$16.551200,$12.020600,6.6500000%,current,
"AA",1727583-387,$50.000000,3 Years,2022-03-01,2023-01-25,$51.910055,$0.000000,5.3000000%,paid,
"AA",1721566-211,$50.000000,3 Years,2022-03-01,2024-12-25,$54.175950,$0.000000,5.3000000%,paid,
"AA",1715150-680,$25.000000,3 Years,2022-03-01,2022-04-25,$25.164375,$0.000000,7.3000000%,paid,
"A",1711706-483,$50.000000,5 Years,2022-02-24,2022-03-22,$50.000000,$0.000000,7.9600000%,cancelled,
"A",1717702-735,$25.000000,5 Years,2022-02-23,2022-06-18,$25.607743,$0.000000,8.1500000%,paid,
"B",1710665-213,$25.000000,5 Years,2022-02-23,2025-02-18,$18.343477,$12.044909,9.7100000%,current,
"AA",1723110-275,$25.000000,3 Years,2022-02-22,2024-12-27,$27.691434,$0.000000,7.5600000%,paid,
"B",1716931-94,$25.000000,3 Years,2022-02-22,2024-06-17,$29.228472,$0.000000,11.1000000%,paid,
"B",1716115-429,$25.000000,3 Years,2022-02-18,2023-12-16,$28.570852,$0.000000,10.6000000%,paid,
"B",1709435-190,$25.000000,3 Years,2022-02-18,2022-11-16,$26.635827,$0.000000,10.8800000%,paid,
"AA",1709432-97,$50.000000,3 Years,2022-02-18,2024-12-16,$54.176400,$0.000000,5.3000000%,paid,
"B",1720518-106,$25.000000,3 Years,2022-02-16,2023-11-14,$28.692450,$0.000000,11.4000000%,paid,
"B",1714192-185,$25.000000,5 Years,2022-02-16,2022-11-14,$4.728616,$24.678953,11.7600000%,others,debtsold
"AA",1719810-109,$50.000000,3 Years,2022-02-15,2025-02-11,$52.686875,$1.506964,5.3000000%,current,
"AA",1719729-117,$25.000000,3 Years,2022-02-15,2023-07-25,$26.506834,$0.000000,5.3000000%,paid,
"AA",1705973-59,$50.000000,5 Years,2022-02-14,2025-02-10,$34.305781,$23.237500,6.9000000%,current,
"A",1718163-116,$25.000000,3 Years,2022-02-11,2024-11-21,$28.477154,$0.000000,8.8500000%,paid,
"B",1711759-165,$25.000000,5 Years,2022-02-11,2024-08-09,$28.994325,$0.000000,8.4500000%,paid,
"A",1717581-127,$25.000000,3 Years,2022-02-10,2023-09-08,$27.865542,$0.000000,9.4500000%,paid,
"B",1710874-66,$25.000000,5 Years,2022-02-10,2023-12-08,$12.895682,$17.824187,10.6000000%,others,debtsold
"A",1702511-329,$25.000000,3 Years,2022-02-08,2023-07-04,$27.339134,$0.000000,8.6500000%,paid,
"B",1714857-292,$50.000000,3 Years,2022-02-07,2024-09-03,$59.483175,$0.000000,12.0600000%,paid,
"A",1708273-18,$25.000000,3 Years,2022-02-07,2024-10-10,$28.643600,$0.000000,9.9100000%,paid,
"AA",1713558-389,$25.000000,5 Years,2022-02-04,2022-09-28,$26.008700,$0.000000,8.4600000%,paid,
"AA",1713549-219,$25.000000,3 Years,2022-02-04,2025-02-02,$26.342700,$0.754400,5.3000000%,paid,
"B",1701281-541,$25.000000,5 Years,2022-02-04,2025-01-25,$18.131110,$13.124060,11.2000000%,late,late_1_to_14
"A",1701062-306,$25.000000,3 Years,2022-02-04,2025-02-02,$28.015666,$0.794500,9.4500000%,current,
"B",1713276-47,$25.000000,3 Years,2022-02-03,2022-05-01,$25.630500,$0.000000,12.3600000%,paid,
"A",1700471-158,$25.000000,3 Years,2022-02-03,2022-09-01,$25.710625,$0.000000,9.8400000%,paid,
"B",1711242-514,$25.000000,3 Years,2022-02-01,2023-01-28,$11.403437,$17.497917,11.0000000%,others,debtsold
"AA",1710564-164,$25.000000,5 Years,2022-01-31,2022-09-27,$25.895825,$0.000000,6.9800000%,paid,
"A",1703788-420,$25.000000,5 Years,2022-01-31,2024-11-27,$30.372409,$0.000000,9.8500000%,paid,
"B",1697693-180,$25.000000,3 Years,2022-01-31,2023-11-27,$28.875023,$0.000000,11.5100000%,paid,
"A",1703035-257,$25.000000,3 Years,2022-01-28,2025-01-26,$27.501922,$0.891962,8.4100000%,current,
"A",1702921-354,$25.000000,5 Years,2022-01-28,2022-08-26,$26.439300,$0.000000,11.4300000%,paid,
"A",1696349-545,$25.000000,5 Years,2022-01-28,2025-01-26,$19.197670,$12.168320,11.4300000%,current,
"A",1702180-131,$25.000000,3 Years,2022-01-27,2023-12-25,$28.102961,$0.000000,9.3100000%,paid,
"AA",1695869-353,$25.000000,5 Years,2022-01-27,2025-02-25,$17.415955,$11.716647,7.5300000%,current,
"B",1706988-391,$25.000000,3 Years,2022-01-26,2024-04-24,$29.812302,$0.000000,12.8100000%,paid,
"A",1700545-711,$25.000000,3 Years,2022-01-26,2024-02-23,$18.094879,$10.493443,7.6600000%,others,debtsold
"AA",1706643-207,$25.000000,3 Years,2022-01-25,2022-07-21,$25.363854,$0.000000,5.3000000%,paid,
"A",1706274-364,$25.000000,3 Years,2022-01-25,2023-04-14,$26.652257,$0.000000,9.4500000%,paid,
"AA",1705842-102,$50.000000,3 Years,2022-01-24,2024-09-20,$54.136000,$0.000000,5.3000000%,paid,
